snippet,headline__main,year_mo,compound,negative,neutral,positive
"President Trump has blamed video games and movies for school shootings, but that link has been disproved many times.",Do Video Games Lead to Mass Shootings? Researchers Say No.,201802,-0.2617,0.102,0.898,0
The fall 2018 rtw collection.,Marco De Vincenzo: Fall 2018,201802,0,0,1,0
"After the death of a pet and the forced sale of her home, combined with a bad case of seasonal affective disorder, a writer heads south and keeps running.",How I Became a 37-Year-Old Snowbird,201802,-0.9201,0.373,0.627,0
"Two New York concerts, including a rare performance of the opera “Intolleranza 1960,” celebrate a composer who lived and wrote boldly.",Luigi Nono’s Harsh Music Inspires Reflection and Action,201802,0.7351,0,0.733,0.267
The jury rejected claims that the officers falsely arrested a man on drug charges to make extra pay and foreclosed the possibility of a broad examination of the practice.,Jury Finds on Behalf of Officers in Police Overtime Trial,201802,-0.836,0.301,0.699,0
"The third baseman, a recent acquisition from the Diamondbacks, worked in the off-season with the hitting coaches who transformed the swings of J.D. Martinez and Chris Taylor.",Brandon Drury Begins Yankees Career With a Retooled Swing,201802,0,0,1,0
Marine life produces about half the oxygen in our atmosphere.,"The Ocean Breathes So We Can, Too",201802,0,0,1,0
I’m a congressman who was in the Army. I know how lethal these weapons are because I used them in combat.,I’m Republican. I Appreciate Assault Weapons. And I Support a Ban.,201802,-0.6486,0.249,0.751,0
"As the opioid crisis tightens its grip, an industry has sprung up to offer recovery programs for wealthy executives who seek treatment in a discreet environment.","For Executives, Addiction Recovery in the Lap of Luxury",201802,-0.3818,0.139,0.777,0.084
"While City Ballet waits for a successor, its history has gone on developing in performance. Roman Mejia, 18, made his presence felt.",Taking the Pulse of New York City Ballet Without Peter Martins,201802,0.2263,0,0.913,0.087
President Trump suggested that more teachers be trained in carrying a gun to prevent attacks. We want to hear from teachers who already do.,Are You a Teacher Who Carries a Gun? We Want to Hear From You,201802,-0.5994,0.199,0.712,0.09
"Mr. Trump claims to have cut 22 federal regulations for every one that is newly created — more, he says, than any other president. Neither boast is true.",Trump Says ‘No President Has Ever Cut So Many Regulations.’ Not Quite.,201802,0.4019,0.066,0.784,0.15
"City dwellers who decamp to the suburbs want to believe that they won’t be that far from the city, but commuting realities often prove them wrong.",I Can See New York From My House!,201802,-0.631,0.18,0.781,0.039
"It’s not always easy to hide thinning hair, especially when your hair is as famous as the president’s.","Trump on His Hair: ‘I Try Like Hell to Hide That Bald Spot, Folks’",201802,-0.4777,0.204,0.796,0
Marni’s creative director captures his inspirations in 10 dreamlike images.,Francesco Risso Shares a Glimpse Into His Creative World — in Polaroids,201802,0.7184,0,0.571,0.429
President Trump’s proposed ban of transgender people is an insult to the thousands already serving capably.,Let Transgender Americans Continue to Serve in the Military,201802,-0.7845,0.33,0.67,0
President Trump and his proposal to ban transgender people from the military is an insult to the thousands who are already serving capably.,Trans Americans Like Me Are Worthy of Military Service,201802,-0.7845,0.247,0.753,0
"After an incident in Palm Beach, Fla., the countess is working on her sobriety, revising her cabaret show and preparing for a likely Season 10 on Bravo.",The Show Goes On for Arrested ‘Housewife’ Luann de Lesseps,201802,0,0,1,0
The State Department is reviewing whether the offer by Sheldon Adelson to donate up to an estimated $500 million is legal.,Hard-Line Supporter of Israel Offers to Pay for U.S. Embassy in Jerusalem,201802,0.128,0,0.93,0.07
The fall 2018 rtw collection.,Roberto Cavalli M/W: Fall 2018,201802,0,0,1,0
"Hear tracks by Speedy Ortiz, Mozzy, Screaming Females and more in our weekly roundup of notable new music.","The Playlist: Janelle Monáe Feels the Funk, and 13 More New Songs",201802,-0.3818,0.133,0.867,0
" Researchers scanned young thylacines preserved in jars in museums, gaining an understanding of when in their development the marsupials turned canine-like.","A 3-D Look Inside the Tasmanian Tiger’s Pouch, Long After Extinction",201802,0.4215,0,0.877,0.123
"When the company bought the elegant Waldorf Astoria, few had heard of it — but its founder and many board members made the most of impressive connections.",What Is Anbang? A Primer on China’s Fallen Deal Maker,201802,0.7856,0,0.783,0.217
"One of two local news sites shuttered by their billionaire owner is being revived by New York’s public radio station, but the other, DNAinfo, will stay dark.",Gothamist Will Publish Again in Deal With WNYC,201802,0,0,1,0
The Chinese government’s move to tame an ambitious global deal maker reflects an official willingness to finally curb the country’s addiction to borrowing.,Anbang Takeover Sends Blunt Message: China Wants to Fix Its Debt Problem,201802,0.6369,0,0.802,0.198
Francesco Risso — who took the helm at Marni in 2016 — draws from Disney cartoons and 18th-century tartan hunting jackets alike.,A Creative Director With a Keen Sense of Play,201802,0,0,1,0
The Marni creative director shares his many inspirations with T.,Profile in Style: Francesco Risso,201802,0.802,0,0.461,0.539
"Citigroup, one of country’s largest credit card issuers, said that customers holding 1.75 million accounts would receive average refunds of $190.",Citi to Refund $330 Million to Credit Card Customers It Overcharged,201802,0.3818,0,0.885,0.115
Most of the moments from the 2018 Winter Games that have gone viral online had little to do with athletic achievement. ,"Olympic Golds Online, if Not in Competition",201802,0,0,1,0
"Tayari Jones on exploring wrongful imprisonment in her new novel: “Since childhood, I have harbored a fear that prison would abduct the men in my life.”",The Experiences That Inspired ‘An American Marriage’,201802,-0.6369,0.218,0.705,0.077
"A big deposit from the I.R.S. unexpectedly shows up in your bank account. What should you do? First off, don’t spend it. You may be a victim of identity fraud.","A New Tax Scam, and Tips on How to Deal With It",201802,-0.7096,0.185,0.815,0
"In “Ugly Delicious,” the star chef chases the best pizza and barbecue, talks about authenticity and racism, and whips up some Spam fried rice.",Review: David Chang in the Comfort Food Zone on Netflix,201802,-0.34,0.208,0.66,0.132
"Long and vital journeys by elk, mule deer and antelope are being choked off by fences, roads, housing and energy development.",Protecting America’s Last Great Animal Migrations,201802,0.0516,0.122,0.709,0.169
Calling home cooks everywhere: It’s time to get acquainted with the adorable and versatile quarter-sheet pan.,The One Item That Will Change Your Weeknight Cooking,201802,0.4939,0,0.824,0.176
"The Abraaj Group, a private equity investor in emerging markets, said it is removing its founder, Arif Naqvi, after clients questioned the firm’s governance.",Chief of Leading Investment Firm Steps Aside After Client Complaints,201802,-0.1027,0.06,0.94,0
Many people are finding the language to speak out about their “gray zone” encounters. We’re looking for college students to share their stories.,The #MeToo Moment: Navigating Sex in the ‘Gray Zone’,201802,0.296,0,0.909,0.091
Won’t be itemizing your deductions under the new tax bill? That doesn’t mean there won’t be piles of paper stacked up on your dining room table.,The (Long) List of Financial Documents You Should Keep,201802,0,0,1,0
The state’s governor and Republican leaders proposed on Friday the most significant move toward gun control in Florida in decades.,"Defying N.R.A., Florida Lawmakers Back Raising Age Limits on Assault Rifles",201802,-0.079,0.107,0.8,0.093
A preview of the film.,Trailer: ‘Loveless’,201802,0,0,1,0
The airline is slowly returning to normal but some passengers should anticipate delays.,"Strike Over, Air France Resumes Flights",201802,0,0,1,0
"A job seeker worries about whether to disclose that she has two young children. There’s no one-size-fits-all answer, but here is the best way to think about the decision.",When to Mention the Kids,201802,0.6486,0.102,0.729,0.169
"Also a civil rights activist and educator, she championed African and African-American art, building a collection and then rebuilding it after a fire.","Peggy Cooper Cafritz, Patron of Black Artists, Dies at 70",201802,-0.0516,0.106,0.796,0.097
Dozens of countries have tried to address shortages for transplants with an “opt out” system that assumes consent.,U.K. Moves Toward Making Adults Presumed Organ Donors,201802,0.0772,0.082,0.821,0.097
Colleges should stop trivializing the transmission of knowledge.,The Misguided Drive to Measure ‘Learning Outcomes’,201802,-0.4215,0.388,0.612,0
The fall 2018 rtw collection.,Etro: Fall 2018,201802,0,0,1,0
Irish Unionists threatened to withdraw their savings in order to buy arms if the Home Rule Bill was passed in Britain’s Parliament.,"1893: Ulster Men Prepare for Civil War, Planning Mass Bank Withdrawal to Buy Arms",201802,-0.4588,0.125,0.875,0
"Documents uncovered in a federal investigation seem to provide details about several star players, according to Yahoo Sports.",Report Ties Players at Top College Basketball Programs to Illicit Payments,201802,0,0,1,0
"Made with ground lamb, this version of a beloved dish is spiced with cumin, coriander, cinnamon and a touch of cayenne.",Meatballs That Take a Cue From Turkey,201802,0.5106,0,0.845,0.155
"The company rearranged the letters in its name in an advertisement, and if a vowel was missing, the meaning was clear.","From KFC, a 3-Letter Apology for Its U.K. Chicken Crisis",201802,0.1027,0.096,0.789,0.114
The celebrated shoe designer is taking on women’s wear for the first time.,3 Things About Paul Andrew Before His Ferragamo Fashion Debut,201802,0.5719,0,0.764,0.236
" Moving through the deep seas with jets of water uses much more energy than swimming with fins, but this shellfish has found a way to make it work very well.",The Chambered Nautilus Is the Ocean’s Most Efficient Jet Engine,201802,0.584,0,0.849,0.151
"Andrey Zvyagintsev, whose “Loveless” is an Oscar nominee for best foreign film, is the rare director in Russia who tackles social and political issues.",A Russian Master of the ‘Dark Side’ in Film,201802,0.6369,0,0.846,0.154
"“When it came time to get in there and do something, he didn’t have the courage, or something happened, but he certainly did a poor job,” President Trump said of the officer in Parkland.",Trump Condemns Florida Officer Who Didn’t Act; Sticks by Plan to Arm Teachers,201802,0.0129,0.105,0.762,0.132
