snippet,headline__main,year_mo,compound,negative,neutral,positive
"The second-year quarterback, showing more decisiveness, is building on his strong finish last season.","Jets’ Geno Smith, Dedicated to Improving, Will Work Through the Summer",201406,0.5106,0,0.798,0.202
"Zack Wheeler threw a three-hitter in the first shutout of his career, and David Wright hit a solo home run to give the Mets a narrow win over the Marlins.",Wheeler and Wright Give Mets Everything They Need,201406,0.5859,0,0.872,0.128
Mr. Shalom led Israel’s internal security agency in a long spying career before resigning under a cloud over the killing of two Palestinian hijackers.,"Avraham Shalom, 86, Israeli Spy Chief Who Hunted Eichmann, Dies",201406,-0.5994,0.227,0.686,0.087
"Lawmakers were ending their annual six-month sojourn here with a flurry of deals and decisions, closing an election-year legislative session with little conflict or high drama.",New York Legislature Closing Session With a Flurry of Activity,201406,-0.2516,0.077,0.923,0
"Charles B. Rangel appears to have weathered weeks of harsh attacks from opponents, and even a veiled rebuke from Mayor Bill de Blasio, while Adriano D. Espaillat has seen his image suffer.","Rebukes Aside, Rangel Heads Into Primary With Large Lead, Poll Shows",201406,-0.8519,0.249,0.751,0
"Pat Riley, Miami’s president, says the team needs to retool, not rebuild, and will do what it can to keep LeBron James, Chris Bosh and Dwyane Wade.","Keeping the Heat’s Big 3 Intact Will Be a Priority, Riley Says",201406,0,0,1,0
"PERMUT--Michael, 84, longtime resident of Kings Point, New York died at home on June 19th, 2014 from complications of Parkinson's Disease. His family was by his side. Son of the late Miriam and Morris Permut, Michael was born on August 22, 1929, a...","Paid Notice: Deaths  PERMUT, MICHAEL",201406,-0.5574,0.079,0.921,0
"CUTRONA--Marianne J. (nee DiCostanzo), on June 18th, 2014, wife of the late New York State Supreme Court Justice Anthony J. Cutrona. Born August 18th, 1935 in Brooklyn, NY, daughter of the late Philip F. and Aurelia (Mirabito) DiCostanzo. Marianne...","Paid Notice: Deaths  CUTRONA, MARIANNE J",201406,0.7906,0,0.841,0.159
"MASLIN--Herb, passed away peacefully, at 91 on June 18, 2014. He is survived by his loving partner and best friend of 30 years, Arlene Lichterman. Devoted father of Joan and Mitchell (Joy) and grandfather of Jessica and Derek. He had two separate ...","Paid Notice: Deaths  MASLIN, HERB",201406,0.967,0,0.641,0.359
"FINKELSTEIN--Paul. The Boards of Directors, leadership and staff of MJHS mourn the loss of esteemed board member Dr. Paul Finkelstein. For more than 30 years, Paul advanced the mission of MJHS, regularly sharing his medical expertise. His involvem...","Paid Notice: Deaths  FINKELSTEIN, PAUL",201406,0.3818,0.111,0.721,0.168
"AHERN--John ""Jack"" Thomas. The Board and staff of the Emerald Isle Immigration Center are deeply saddened by the passing of their friend and board member Jack. We extend our deepest condolences to his entire family. Brian O'Dwyer, Chairman","Paid Notice: Deaths  AHERN, JOHN ""JACK"" THOMAS",201406,0.0534,0.085,0.803,0.112
Milan,Philipp Plein: Spring 2015 Menswear,201406,0,0,1,0
Milan,Versace: Spring 2015 Menswear,201406,0,0,1,0
Milan,Neil Barrett: Spring 2015 Menswear,201406,0,0,1,0
Milan,Dolce & Gabbana: Spring 2015 Menswear,201406,0,0,1,0
Milan,Ermenegildo Zegna: Spring 2015 Menswear,201406,0,0,1,0
Look for Argentina to iron out the kinks in its game against Iran while Ghana tries desperately for a win against Germany after its ego-smashing loss to the United States.,Today’s World Cup Matches,201406,0.4019,0.134,0.685,0.181
"Corrections appearing in print on June 21, 2014.","Corrections: June 21, 2014",201406,0,0,1,0
"Quotation of the Day for Saturday, June 21, 2014.","Quotation of the Day for Saturday, June 21, 2014",201406,0,0,1,0
Television highlights.,What’s on Saturday,201406,0,0,1,0
Tony Martin extended his lead in the Tour de Suisse with a dominant performance in a time trial.,Martin Extends Suisse Lead,201406,0,0,1,0
Angel McCoughtry scored 18 points and had plenty of help as the host Atlanta Dream rolled to an 85-62 win over the Liberty.,Liberty Lose Fifth Straight,201406,0.8979,0,0.615,0.385
"Rizeena bounced back from defeat in the 1,000 Guineas with a victory in the Coronation Stakes at Royal Ascot.",Rizeena Wins Coronation,201406,-0.4588,0.15,0.85,0
"Nathan Thornhill and John Curtiss pitched a shutout at the College World Series, and Texas beat Vanderbilt, 4-0.",Texas Blanks Vanderbilt,201406,0,0,1,0
"Orlando City Soccer Club, which will begin play in Major League Soccer next year, says it is in advanced discussions to sign Kaká, the A.C. Milan midfielder.",Kaká in Talks With Orlando City Soccer Club,201406,0.5267,0,0.85,0.15
"Top-seeded Richard Gasquet of France and the defending champion Feliciano López advanced to the final of the Aegon International grass-court event in Eastbourne, England.",Gasquet and Keys to Finals,201406,0.7096,0,0.789,0.211
"Scott Langley took the second-round lead in the Travelers in Cromwell, Conn., after his opening 64 with a 65 to reach 11-under 129.",Langley Takes Travelers Lead,201406,0.0258,0,0.95,0.05
"Police officers shot dead 13 attackers on Saturday who rammed a vehicle into the main police station in the region of Xinjiang, according to media reports.",China: Police Kill 13 in Attack in Xinjiang Region,201406,-0.8402,0.258,0.742,0
Hiroki Kuroda lost a no-hit bid and the lead in the sixth before Carlos Beltran capped a four-run ninth with his seventh home run of the season.,"Beltran’s Homer Rescues Yankees After Kuroda Shines, Then Stumbles",201406,-0.3182,0.087,0.913,0
"The total number of people displaced by violence reached more than 51 million by the end of 2013, according to the United Nations.",U.N. Reports Sharp Increase in Refugees,201406,-0.1531,0.143,0.664,0.192
"Marcell Ozuna cut down Mets runners at home in the eighth and ninth innings, and the Mets fell short against the Marlins.",Two Plays at Plate Doom Mets’ Rally Against Marlins,201406,-0.2732,0.091,0.909,0
The test is the final step before starter Michael Pineda can begin a throwing program as he recovers from a shoulder injury.,"For Yankees’ Pineda, Return to Throwing Hinges on Results of M.R.I. ",201406,-0.4215,0.128,0.872,0
"Honduras, which has never won a World Cup match, ended a scoreless streak at the tournament dating to 1982, but Ecuador rallied to move into the second spot in Group E.","One Drought Ended, Another Lengthened",201406,-0.2498,0.067,0.933,0
"At least 200,000 Pakistani civilians have fled a combat zone in North Waziristan since the government began an offensive against militants.",Aid Scarce as Pakistanis Flee Conflict,201406,-0.6597,0.231,0.769,0
"A new horror film, “Deliver Us From Evil,” is based on a book by Ralph Sarchie, now retired, who in his spare time investigated cases of possession and helped perform exorcisms.","On Duty, Patrolling the Projects; Off Duty, Exorcising Demons",201406,-0.5719,0.117,0.883,0
Alvin Ailey American Dance Theater is presenting the Dutch choreographer Hans van Manen’s “Polish Pieces” at the David H. Koch Theater.,"Twisty, Grindy and Brightly Hued",201406,0,0,1,0
Gov. Rick Snyder signed into law bills that complete funding for a major component of Detroit’s plan to adjust $18 billion of debt and exit the biggest municipal bankruptcy in the nation’s history.,Michigan: Governor Signs Plan to Help Detroit,201406,-0.3612,0.075,0.925,0
"As the demand for mental health services rises in the military, a new report by the Institute of Medicine recommends more effective ways to treat patients.",The Heavy Burden of Post-Traumatic Stress Disorder,201406,0.7574,0.049,0.689,0.262
"Mayor Bill de Blasio has promised to improve the process for some parents of special-needs children to get New York City to pay for private school tuition, holding off an effort by state legislators to make him do so by law.",De Blasio’s Vow to Ease Reimbursement for Special Education Halts a Bill in Albany,201406,0.6124,0.031,0.848,0.121
There clearly is plenty to fear from independent spending groups that raise unlimited dollars.,Gov. Scott Walker’s Campaign Violations,201406,-0.128,0.179,0.67,0.151
A man twice convicted of killing a woman and eight children at a birthday sleepover in Cleveland’s deadliest house fire was sentenced Friday to 35 years in prison.,Ohio: Man Gets 35 Years for Fire That Killed 9,201406,-0.8807,0.348,0.652,0
The Food and Drug Administration on Friday approved a new antibiotic from Cubist Pharmaceuticals to treat common skin infections often acquired in the hospitals.,F.D.A. Approves Antibiotic for Common Infections,201406,0.6705,0,0.792,0.208
"Lottery numbers for New York, New Jersey and Connecticut.","Winning Lottery Numbers for June 20, 2014",201406,0,0,1,0
"Farmers Branch, Tex., was once a leader in passing laws intended to curb immigration, but those laws were struck down and people are adapting.","On Immigration, the Hard Lines Start to Blur",201406,-0.3612,0.102,0.898,0
"Riaan Manser, a professional adventurer, and Vasti Geldenhuys, a lawyer, set out from Morocco on Dec. 30 and say they are the first pair to row from mainland Africa to mainland North America.","Adventurous Couple Arrive in New York From Africa, Merrily, Merrily",201406,0.296,0,0.932,0.068
Among the most far-reaching changes will be adjusting the timing of traffic signals across the city.,Officials Plan Adjustments as New York City Slows to 25 M.P.H.,201406,0,0,1,0
Michelle Wie prepared for the tournament by reading the yardage books of Keegan Bradley and Rickie Fowler from the United States Open last week on the same course.,Patience and Crib Notes Help as Wie Moves Into Open Lead,201406,0.5719,0,0.847,0.153
A top executive from the UnitedHealth Group is expected to bolster management of the federal insurance marketplace and prevent a repeat of the chaos in the program last fall.,Health Site Is Changing Supervision,201406,-0.4215,0.121,0.784,0.095
"Until a poll showed Representative Charles B. Rangel widening a lead on his nearest opponent in the Democratic primary, his campaign had seemed clumsy.","After Stumbles, Rangel Finds Some Level Ground",201406,0,0,1,0
"Representative Charles B. Rangel, State Senator Adriano D. Espaillat and a third candidate, the Rev. Michael A. Walrond, debated whether to send forces to Iraq and the Dominican Republic’s denial of citizenship to children born to undocumented Hai...",Rangel and Espaillat Discuss Foreign Affairs as House Primary Nears,201406,0,0,1,0
"The Department of Defense and the Veterans Affairs Department should track their efforts to treat post-traumatic stress more carefully, to see how effective those efforts are, a report released Friday said.",Report Calls for Tracking Data on Stress Disorder,201406,0.6478,0.076,0.678,0.246
"The Camaro Nationals, featuring Chevrolet Camaros and Pontiac Firebirds, come to Maryland; the Classic at Pismo Beach to feature a beach town cruise.","Weekend Auto Calendar: Camaros of the World Unite, in Maryland",201406,0,0,1,0
"The White House announced new initiatives on Friday to promote the health of honeybees and other pollinators, which have suffered enormous losses in recent years.",Administration Takes Steps to Aid Bees,201406,-0.5106,0.193,0.721,0.085
Secretary General Ban Ki-moon’s spokesman denied that the official had been served.,"U.N. Chief Served Papers in Suit by Haitian Victims, Lawyers Say",201406,-0.7579,0.394,0.606,0
Toronto recorded the second-biggest comeback in franchise history with help from two three-run homers by Edwin Encarnacion.,Jays Rally From 8 Down to Stun Reds,201406,0.4019,0,0.856,0.144
"Steve Darcis defeated Rafael Nadal in a stunning upset in the first round of Wimbledon last year, but an injury sustained during the match caused him to struggle for the next year.","After a Career Peak at Wimbledon, a Long Fall and a Clouded Future",201406,-0.8271,0.274,0.679,0.047
"ROWAN--Barbara. UJA-Federation of New York mourns the passing of Barbara Rowan, beloved mother of Marc and Andrea Rowan. Barbara leaves behind a legacy of exceptional philanthropy and love of Jewish heritage and culture that will be carried on by ...","Paid Notice: Deaths  ROWAN, BARBARA",201406,0.6249,0.072,0.768,0.16
"SIEGEL--Louis, of Fort Lee, NJ, previously of Englewood Cliffs, NJ, died on June 16, 2014, at age 94. Mr. Siegel was born in New Bedford, MA in 1920 and moved to New York City in 1923. He was educated at Stuyvesant High School and New York Univers...","Paid Notice: Deaths  SIEGEL, LOUIS",201406,-0.5574,0.073,0.927,0
"SOWDERS--Travis Lee, (March 12, 1975 June 11, 2014). Travis Lee Sowders, age 39, of West Hollywood, CA died Wednesday, June 11, 2014 due to injuries sustained in an automobile accident in Los Angeles, CA. He was an extraordinary partner, son, brot...","Paid Notice: Deaths  SOWDERS, TRAVIS LEE",201406,-0.7717,0.147,0.853,0
"MONT--Dorothy. The Eakins Press Foundation mourns the passing of our beloved Dorothy Mont. Such a loss is only tempered by the fond memories of nearly three decades of dedication to the programs of the Press, which Dottie always ministered with go...","Paid Notice: Deaths  MONT, DOROTHY",201406,0.128,0.119,0.752,0.129
