snippet,headline__main,year_mo,compound,negative,neutral,positive
"The mayor wasn’t aggressively questioned on his education policies at a State Senate hearing, but he was asked about the inquiries swirling around his administration.",De Blasio Asks State Senate for 7 More Years of Control Over Schools,201605,-0.2144,0.115,0.885,0
"Tesla expects to make 500,000 vehicles by 2018, two years sooner than previously announced, and far beyond the 15,000 made in the first quarter.",Tesla Says It Will Sharply Ramp Up Production of Model 3,201605,0,0,1,0
The Department of Defense has identified 14 American service members who have died supporting the operation to eliminate the Islamic State militant group.,U.S. Military Deaths in Operations Against ISIS,201605,-0.0516,0.129,0.714,0.157
The owner of The Los Angeles Times and The Chicago Tribune said the unsolicited offer understated the company’s true value.,Tribune Publishing Says No to Gannett’s $815 Million Offer,201605,0.6369,0,0.776,0.224
A small sampling of our favorite stories from the week.,In Case You Missed Them: Five Great Reads,201605,0.4588,0,0.727,0.273
Some unique wedding toppers for the contemporary wedding.,Show Stopping Cake Toppers,201605,0,0,1,0
"A survey of 1,123 Chicagoans recently found a majority of every race agreeing that the city has veered off course.","For Black Chicagoans, Isolation, Frustration and Worry",201605,0.34,0,0.876,0.124
"From the Watching team, expert TV and movie recommendations for the next few days.",What You Should Watch: Mom Edition,201605,0,0,1,0
The rough-and-tumble rucksack cleans up.,Eight Rugged (and Stylish) Backpacks,201605,0,0,1,0
"It’s a big city, with plenty to do, see, hear and watch. Here’s a selection of cultural events taking place in New York this weekend and over the week ahead.",Plan Ahead: 10 Things to Do in NYC,201605,0,0,1,0
Make this weekend all about paella and Mom.,13 Recipes for Mother’s Day Weekend,201605,0,0,1,0
The titles the performer would most want to bring on a desert island.,My 10 Favorite Books: Justin Vivian Bond,201605,0.1513,0,0.874,0.126
"The Turkish textile designer shares his influences, inspirations and work.",Profile in Style: Rifat Ozbek,201605,0.6486,0,0.602,0.398
Highlights from radio and television interviews featuring reporters and columnists from The Times.,"The Times on the Air: Juliet Macur on Mean Male Sports Fans, Gina Kolata on the Biggest Gainers, and More",201605,0,0,1,0
Here’s what you need to know to start your day.,"Your Friday Briefing: Paul Ryan, Fort McMurray, ‘Captain America’",201605,0,0,1,0
The Consumer Financial Protection Bureau has proposed rules that would help consumers fight back against excessive fees on consumer financial products.,Bank Customers Get a Fighting Chance,201605,0.0258,0.107,0.782,0.111
"Unesco honors the courage of a journalist unfairly imprisoned in Azerbaijan, where the first lady is one of the agency’s good-will ambassadors.",A First Lady and a Jailed Journalist,201605,0.5423,0.109,0.655,0.236
Rea made it through seven and two-thirds innings without allowing a hit before Yoenis Cespedes grounded a single through a shift.,"Mets Break Up Colin Rea’s No-Hit Bid, but Padres Hold On",201605,0,0,1,0
Jane Fonda and Lily Tomlin return in a new season of “Grace and Frankie.” And catch “Bridgend” on the same day it arrives in theaters.,What’s on TV Friday,201605,0,0,1,0
"Quotation of the day for Friday, May 6, 2016.",Quotation of the Day,201605,0,0,1,0
"DeMarre Carroll scored 21 points, Jonas Valanciunas had 15 points and 12 rebounds, and the Toronto Raptors beat the Miami Heat, 96-92.",Raptors Muster Late Surge to Outlast Heat in Overtime,201605,0,0,1,0
Cody Eakin scored 2 minutes 58 seconds into overtime and the Dallas Stars beat the host St. Louis Blues to tie the series at two games apiece.,Stars Get Past Blues in Overtime to Even Series,201605,0,0,1,0
A judge in Philadelphia said that insurers in litigation with Penn State asserted that a boy told Joe Paterno that he had been molested by Jerry Sandusky.,"Paterno Was Told of Sandusky Abuse Claim in 1976, Judge Says",201605,-0.5719,0.17,0.83,0
"El Niño played a role in the Fort McMurray fire in Alberta, scientists say, by creating conditions in which vegetation can ignite more readily.",Dry Winter and Warm Spring Set Stage for Wildfire in Canada,201605,0.296,0.089,0.741,0.17
"Jaime Garcia watched in wonder as his teammate Brandon Moss launched a moonshot at Busch Stadium as the St. Louis Cardinals blanked the Philadelphia Phillies, 4-0.",Cardinals Blast Past Phillies With Lengthy Home Run,201605,0.128,0,0.941,0.059
"Manager Joe Girardi was ejected early, which meant he did not have a front-row seat to the Yankees’ latest teeth-gnashing defeat, a 1-0, 10-inning loss to the Baltimore Orioles.",Punchless Bats Doom Yankees Once More,201605,-0.6486,0.175,0.825,0
"Producers of the bio-musical, about the playwright who wrote “Peter Pan,” are planning a national tour of the show.",Broadway’s ‘Finding Neverland’ to Close in August,201605,0,0,1,0
"The reduction has not been revealed, but analysts say it is substantial. Low output for an extended period could have a significant economic impact.",Canadian Wildfires Curtail Oil Sands Production,201605,0.1901,0.098,0.739,0.163
"Stephen Curry is unlikely to be ready for the Golden State Warriors in Game 3 of the Western Conference semifinals at Portland, as he has not yet practiced on his sprained right knee.",Stephen Curry Is Not Likely to Play Game 3 at Portland,201605,0.3612,0,0.925,0.075
Steve Wheatcroft and Andrew Loupe each shot a seven-under-par 65 in rain and steady wind to share the first-round lead in the Wells Fargo Championship.,Two Share Wells Fargo Lead; Trump Rebuts Golf Cheating Claim,201605,0.7269,0,0.747,0.253
"Liverpool stands in the way of a third straight Europa League title for Sevilla after the clubs, which both have rich pedigrees in Europe’s second-tier competition, reached the final.",Liverpool to Face Sevilla,201605,0.7096,0,0.784,0.216
"The Seattle Seahawks placed running back Marshawn Lynch on the N.F.L.’s reserve/retired list Thursday, confirming what had been implied in February.",Marshawn Lynch’s Retirement Confirmed; Johnny Manziel Appears in Court,201605,0,0,1,0
"It began with a chemical engineer who was trying to stop a mysterious metal-eating bacteria from spreading. It may eventually end with a better, cheaper TV.",How a Mysterious Bacteria Almost Gave You a Better TV,201605,0.1779,0.084,0.805,0.111
"Louisa Chirico, a 19-year-old from Harrison, N.Y., is into her first WTA semifinal after beating 39th-ranked Daria Gavrilova at the Madrid Open.","With Rare Comfort on the Clay Court, a Teenager Leaves Her Mark",201605,-0.4588,0.13,0.87,0
"This weekend’s races feature AC 45s, a prelude to larger, more customized AC 50s to be used in the finals next year. But they have yet to be built.",Testing on the Water in America’s Cup,201605,0,0,1,0
Surveillance video shows three people laughing as they make off with the statue in front of SS. Peter and Paul Church.,3 Thieves Steal Brooklyn Church’s Statue of Jesus,201605,0.4939,0,0.862,0.138
This weekend’s America’s Cup World Series race in the Hudson River is preparing Oracle Team U.S.A. for the 2017 America’s Cup in Bermuda.,Floating Ideas for America’s Cup,201605,0,0,1,0
Marcell Dockery was found guilty of murder for setting fire to a mattress that caused the death of Officer Dennis Guerra.,Brooklyn Teenager Convicted of Killing Officer in Mattress Fire,201605,-0.93,0.463,0.537,0
"Father Berrigan, whose funeral will be held on Friday in New York, opposed war, bigotry and abortion with a distinctly Catholic voice.","Remembering Daniel Berrigan: A Penniless, Powerful Voice for Peace",201605,-0.7506,0.252,0.748,0
The Museum of World War II will add this inscribed Frank book to its Holocaust collection.,Anne Frank’s Copy of Grimm’s Fairy Tales Bought by American Museum,201605,-0.5994,0.206,0.794,0
The House speaker’s remarks showed how deeply top congressional Republicans fear Donald Trump could damage the party.,"From Ryan, a Reminder to Trump of the Stakes for the G.O.P.",201605,-0.3832,0.265,0.537,0.198
The presumptive Republican nominee hired a finance chairman to coordinate fund-raising efforts toward a donor class the candidate had largely shunned.,"With Nomination in Hand, Donald J. Trump Now Seeking a Hand",201605,0,0,1,0
The White House press secretary said the president would leave it to intelligence professionals to decide what to share with Mr. Trump.,"Once Donald Trump Is Nominee, He Is Likely to Get Intelligence Briefing",201605,0.6249,0.047,0.745,0.208
"With 88,000 people fleeing the Alberta blaze, many arrived in Edmonton and turned the city into a giant shelter for the anxious.",Evacuated From Canada’s Wildfires but With Nowhere to Turn,201605,-0.25,0.091,0.909,0
"The first day will present Mr. Redstone and Philippe Dauman, chief of Viacom, both on video, as well as a psychiatrist who evaluated Mr. Redstone.",Sumner Redstone Video Testimony Will Open His Competency Trial,201605,0.2732,0,0.916,0.084
"Energy Transfer’s outside legal adviser was unable to provide a certain tax opinion, a condition required to close the deal.",Energy Transfer Sees a Way Out of Its Williams Pipeline Deal,201605,0.5719,0,0.725,0.275
Ms. Matalin maintained that her switch in party registration was unrelated to Donald J. Trump’s becoming the presumptive G.O.P. presidential nominee.,"Mary Matalin, Republican Strategist and Pundit, Changes Political Parties",201605,0.4019,0,0.881,0.119
"Sailors will race “flying” catamarans off Lower Manhattan this weekend, and factor in skyscrapers and strong currents in a race that is part of the America’s Cup series.",Extreme Sailing to Meet Extreme Urban Conditions on Hudson,201605,0.2732,0.072,0.82,0.108
"The University of Arizona law school is accepting GRE scores for admissions consideration, much to the chagrin of the LSAT council.",Law School’s Acceptance of GRE Test Scores Provokes Tussle,201605,-0.0772,0.118,0.776,0.106
"Russia sent an orchestra to play in Palmyra, retaken in March from the Islamic State.","In Syria, Russia Plays Bach Where ISIS Executed 25",201605,0.34,0,0.854,0.146
"Amir Khan admits that he is an underdog for his World Boxing Council middleweight title fight with the champion Saúl Álvarez in Las Vegas, but isn’t backing down.","Up Two Classes, With His Spirits Raised, Too",201605,0.34,0.058,0.774,0.168
Photos from The New York Times and photographers from around the world.,The Week in Pictures: May 6,201605,0,0,1,0
"The studio, now being sold to Comcast, earned $13.8 million, an improvement from a loss in last year’s quarter.",DreamWorks Animation Manages a Quarterly Profit,201605,0.1779,0.108,0.751,0.141
"Anita Alvarez, who was criticized for taking too long to bring charges in Laquan McDonald’s death, asks for a special prosecutor.",State’s Attorney Seeks Recusal in Chicago Officer’s Trial,201605,-0.7003,0.313,0.588,0.099
"BLACK--Rickey. 6.27.1951 - 5.7.2013 Three years gone but still cherished in the many hearts touched by his magic! Robin, family, and friends 1/3","Paid Notice: Memorials  BLACK, RICKEY",201605,0.8718,0,0.692,0.308
"LEIFMAN--Rabbi Morton M. The Jewish Theological Seminary joins the family in mourning the loss of Rabbi Morton M. Leifman, former vice president of JTS and longtime dean of its Cantors Institute (now the H. L. Miller Cantorial School). He was an e...","Paid Notice: Deaths  LEIFMAN, RABBI MORTON M",201605,-0.6369,0.115,0.885,0
CAMPBELL--William Isaac. 11/29/26-5/7/2011 The we of us. A seeker of truth who was the center of my life for 54 glorious years. John V. Hilton 1/3,"Paid Notice: Memorials  CAMPBELL, WILLIAM ISAAC",201605,0.7579,0,0.78,0.22
WINTER--Marvin S. We remember you each day with love. Your Family 1/3,"Paid Notice: Memorials  WINTER, MARVIN S",201605,0.6369,0,0.724,0.276
"CHOU--Yi-an. The MacDougal-Sullivan Garden Association mourns the loss of its longtime member Yi-an Chou. Yi-an was an active figure in the life of the Garden, generous of effort and friend to many. Our thoughts and sympathy are with the Chou fami...","Paid Notice: Deaths  CHOU, YI, AN",201605,0.7184,0.109,0.668,0.223
"von MEHREN--Robert B.,The last surviving lawyer in the infamous Alger Hiss trials of the late 1940s, died Thursday at his home in Manhattan from congestive heart failure, according to his wife, Susan Heller Anderson, a writer and former reporter f...","Paid Notice: Deaths  VON MEHREN, ROBERT B.",201605,-0.6908,0.153,0.798,0.049
"LESSER--Herb, in Houston, on May 5. Beloved husband of Linda (nee Farfel) for 55 years; father of Larry (Laurie Davis) and Lori (Daniel Shuchman); grandfather of Judah, Aaron and Ariela. Born in Ft. Worth, TX in 1937; Rice University, Fulbright Sc...","Paid Notice: Deaths  LESSER, HERB",201605,0.8143,0,0.818,0.182
An overtime goal by Jason Garrison gave Tampa Bay a commanding 3-1 lead in the Stanley Cup playoff series.,"Lightning Beat the Islanders in Overtime, Again",201605,0,0,1,0
"Channing Frye scored 27 points, his career high in the playoffs, and the Cavaliers kept up their 3-point barrage, widening the gap in the closing minutes for a 121-108 victory.",Cavaliers Pull Away From Hawks for 3-0 Lead,201605,0,0,1,0
"I think my house is still standing, but I’m not sure.",Fleeing Fire in Canada’s Oil Country,201605,-0.3491,0.213,0.787,0
"Emanuel Burrowes, 17, admitted to assaulting the woman with two other boys who had escaped from a home for juvenile offenders in Brooklyn.",Teenager Sentenced to 15 Years for Raping Woman in Chinatown,201605,-0.6597,0.221,0.725,0.053
"The Red Bulls, who had won their previous two games, settled for a tie against Orlando City in a match that featured eight yellow cards and a red card.",Orlando City Salvages a Tie With the Red Bulls in a Foul-Filled Match,201605,0.5719,0,0.871,0.129
The Los Angeles City Council has approved plans to build a $250 million stadium for Major League Soccer’s expansion Los Angeles Football Club.,Los Angeles Soccer Stadium Wins Approval,201605,0.4215,0,0.882,0.118
"Blair was disqualified from the Wells Fargo Championship in Charlotte, N.C., after hitting himself in the head with his putter — and then using the bent club to finish out the hole.",Zac Blair Makes Costly Hit to the Head,201605,0.2732,0.076,0.79,0.134
